HD 55696 b,,78.15
HD 5583 b,,221.00
HD 5608 b,,58.21
HD 564 b,,53.60
HD 5891 b,,285.75
HD 59686 A b,,96.80
HD 60532 b,,25.99
HD 60532 c,,25.99
HD 62509 b,,10.34
HD 63454 b,,37.73
HD 63765 b,,32.57
HD 64114 b,,31.55
HD 6434 b,,42.41
HD 65216 b,,35.16
HD 65216 c,,35.16
HD 66141 b,,68.16
HD 66428 b,,53.36
HD 67087 b,,76.69
HD 67087 c,,76.69
HD 6718 b,,51.42
HD 68402 b,,78.61
HD 68988 b,,60.95
HD 69830 b,,12.56
HD 69830 c,,12.56
HD 69830 d,,12.56
HD 70573 b,,45.70
HD 70642 b,,29.30
HD 7199 b,,36.19
HD 72490 b,,126.79
HD 72659 b,,51.97
HD 72892 b,,69.87
HD 73267 b,,54.91
HD 73526 b,,97.51
HD 73526 c,,97.51
HD 73534 b,,83.53
HD 74156 b,,64.60
HD 74156 c,,64.60
HD 7449 b,,38.71
HD 75289 b,,29.14
HD 75784 b,,85.64
HD 75784 c,,85.64
HD 75898 b,,78.23
HD 76700 b,,60.99
HD 76920 b,,184.80
HD 77338 b,,46.00
HD 7924 b,,17.00
HD 7924 c,,17.00
HD 7924 d,,17.00
HD 79498 b,,49.02
HD 80606 b,1.070,66.60
HD 81040 b,,34.47
HD 81688 b,,85.92
HD 82886 b,,127.52
HD 82943 b,,27.61
HD 82943 c,,27.61
HD 8326 b,,30.71
HD 83443 b,,40.95
HD 8535 b,,52.50
HD 85390 b,,33.56
HD 85512 b,,11.28
HD 8574 b,,44.88
HD 86081 b,,104.24
HD 86226 b,,45.74
HD 86264 b,,67.94
HD 8673 b,,37.90
HD 86950 b,,211.10
HD 87646 b,,135.17
HD 87883 b,,18.30
HD 88133 b,,73.77
HD 89307 b,,32.04
HD 89345 b,0.660,132.80
HD 89744 b,,38.68
HD 90156 b,,21.96
HD 9174 b,,81.68
HD 92788 b,,34.69
HD 92788 c,,34.69
HD 92987 b,,43.59
HD 93083 b,,28.54
HD 9446 b,,50.42
HD 9446 c,,50.42
HD 94834 b,,98.43
HD 95086 b,,86.44
HD 95089 b,,137.46
HD 95089 c,,137.46
HD 95127 b,,689.75
HD 95872 b,,72.37
HD 96063 b,,140.62
HD 96127 b,,597.42
HD 96167 b,,85.51
HD 97658 b,0.210,21.58
HD 98219 b,,114.07
HD 98649 b,,42.22
HD 98736 b,,32.48
HD 99109 b,,54.88
HD 99492 b,,18.21
HD 99706 b,,147.21
HD 99706 c,,147.21
HIP 105854 b,,78.80
HIP 107773 b,,103.63
HIP 109384 b,,56.20
HIP 109600 b,,58.60
HIP 116454 b,0.220,62.56
HIP 12961 b,,23.39
HIP 14810 b,,50.55
HIP 14810 c,,50.55
HIP 14810 d,,50.55
HIP 35173 b,,33.19
HIP 41378 b,,106.61
HIP 41378 c,,106.61
HIP 41378 d,,106.61
HIP 41378 e,,106.61
HIP 41378 f,,106.61
HIP 5158 b,,51.68
HIP 5158 c,,51.68
HIP 54373 b,,18.73
HIP 54373 c,,18.73
HIP 57274 b,,25.88
HIP 57274 c,,25.88
HIP 57274 d,,25.88
HIP 63242 b,,157.16
HIP 65407 b,,55.50
HIP 65407 c,,55.50
HIP 65426 b,1.500,111.40
HIP 65891 b,,136.05
HIP 67537 b,,112.60
HIP 67851 b,,65.96
HIP 67851 c,,65.96
HIP 70849 b,,24.07
HIP 71135 b,,32.36
HIP 74890 b,,91.49
HIP 78530 b,,156.70
HIP 79098 AB b,,146.30
HIP 79431 b,,14.54
HIP 8541 b,,168.63
HIP 91258 b,,45.95
HIP 97233 b,,102.58
HN Peg b,1.051,18.13
HR 2562 b,1.110,34.04
HR 5183 b,,31.49
HR 810 b,,17.33
HR 858 b,0.186,31.99
HR 858 c,0.173,31.99
HR 858 d,0.193,31.99
HR 8799 b,1.200,39.40
HR 8799 c,1.200,39.40
HR 8799 d,1.200,39.40
HR 8799 e,1.170,39.40
IC 4651 9122 b,,879.38
K2-10 b,0.343,274.48
K2-100 b,0.320,190.04
K2-101 b,0.178,189.33
K2-102 b,0.116,189.17
K2-104 b,0.175,190.21
K2-105 b,0.301,199.28
K2-107 b,1.426,696.95
K2-108 b,0.476,484.99
K2-11 b,0.674,332.46
K2-110 b,0.228,116.84
K2-111 b,0.170,201.51
K2-113 b,1.083,649.75
K2-114 b,0.952,484.80
K2-115 b,1.076,418.58
K2-116 b,0.062,49.46
K2-117 b,0.181,101.95
K2-117 c,0.184,101.95
K2-118 b,0.227,324.70
K2-119 b,0.226,369.66
K2-12 b,0.208,329.36
K2-120 b,0.179,289.54
K2-121 b,0.669,170.37
K2-122 b,0.108,72.19
K2-123 b,0.246,162.36
K2-124 b,0.259,140.40
K2-125 b,0.194,124.60
K2-126 b,0.176,103.29
K2-127 b,0.747,723.97
K2-128 b,0.127,115.01
K2-129 b,0.093,27.82
K2-13 b,0.169,345.76
K2-130 b,0.112,118.41
